Zeit;Kanal A
(ms);(mV)

-14,72899931;-0,74618600
-14,72399931;-0,74618600
-14,71899931;-0,74618600
-14,71399931;-1,30659400
-14,70899931;-0,55979330
-14,70399931;-0,93319390
-14,69899931;-1,30659400
-14,69399931;-0,18639270
-14,68899931;0,74618600
-14,68399931;-0,37278540
-14,67899931;-0,74618600
-14,67399931;0,55979330
-14,66899931;0,55979330
-14,66399931;0,93319390
-14,65899931;0,55979330
-14,65399931;1,11958700
-14,64899931;1,49298700
-14,64399931;1,11958700
-14,63899931;1,11958700
-14,63399931;1,49298700
-14,62899931;1,11958700
-14,62399931;0,18639270
-14,61899931;0,74618600
-14,61399931;0,55979330
-14,60899931;0,18639270
-14,60399931;-1,11958700
-14,59899931;0,18639270
-14,59399931;-1,30659400
-14,58899931;-1,67999500
-14,58399932;-1,49298700
-14,57899932;-1,11958700
-14,57399932;-2,05339600
-14,56899932;-1,67999500
-14,56399932;-1,86638800
-14,55899932;-2,05339600
-14,55399932;-1,49298700
-14,54899932;-1,86638800
-14,54399932;-2,23978800
-14,53899932;-1,30659400
-14,53399932;-2,23978800
-14,52899932;-1,30659400
-14,52399932;-1,11958700
-14,51899932;-2,23978800
-14,51399932;-1,30659400
-14,50899932;-1,67999500
-14,50399932;-1,30659400
-14,49899932;-1,30659400
-14,49399932;-1,11958700
-14,48899932;-2,23978800
-14,48399932;-2,05339600
-14,47899932;-2,23978800
-14,47399932;-2,61318900
-14,46899932;-2,98658900
-14,46399932;-3,54699800
-14,45899932;-3,73339100
-14,45399932;-4,10679100
-14,44899932;-3,54699800
-14,44399932;-3,35999000
-14,43899932;-3,92039800
-14,43399932;-3,54699800
-14,42899932;-3,54699800
-14,42399932;-3,54699800
-14,41899932;-2,61318900
-14,41399932;-2,61318900
-14,40899932;-2,42679600
-14,40399932;-2,61318900
-14,39899932;-2,05339600
-14,39399932;-2,42679600
-14,38899932;-2,80019700
-14,38399932;-1,11958700
-14,37899932;-2,05339600
-14,37399932;-1,67999500
-14,36899932;-1,67999500
-14,36399932;-2,61318900
-14,35899932;-1,86638800
-14,35399932;-2,61318900
-14,34899932;-3,92039800
-14,34399932;-4,48019200
-14,33899932;-3,73339100
-14,33399932;-4,10679100
-14,32899932;-4,48019200
-14,32399932;-2,98658900
-14,31899932;-2,98658900
-14,31399932;-2,98658900
-14,30899932;-2,98658900
-14,30399932;-3,35999000
-14,29899932;-2,98658900
-14,29399932;-3,17359700
-14,28899932;-3,17359700
-14,28399932;-2,98658900
-14,27899932;-2,05339600
-14,27399932;-1,67999500
-14,26899932;-2,61318900
-14,26399932;-2,42679600
-14,25899932;-1,86638800
-14,25399932;-2,61318900
-14,24899932;-2,61318900
-14,24399932;-2,80019700
-14,23899932;-2,98658900
-14,23399932;-2,42679600
-14,22899932;-2,98658900
-14,22399932;-3,54699800
-14,21899932;-3,92039800
-14,21399932;-2,23978800
-14,20899932;-2,61318900
-14,20399932;-1,67999500
-14,19899932;-3,17359700
-14,19399932;-3,92039800
-14,18899933;-2,98658900
-14,18399933;-2,23978800
-14,17899933;-2,05339600
-14,17399933;-2,80019700
-14,16899933;-2,42679600
-14,16399933;-2,80019700
-14,15899933;-1,86638800
-14,15399933;-1,67999500
-14,14899933;-1,30659400
-14,14399933;-2,05339600
-14,13899933;-1,11958700
-14,13399933;-1,11958700
-14,12899933;-1,11958700
-14,12399933;-1,11958700
-14,11899933;-0,74618600
-14,11399933;-2,05339600
-14,10899933;-1,11958700
-14,10399933;-1,49298700
-14,09899933;-1,11958700
-14,09399933;-2,05339600
-14,08899933;-2,23978800
-14,08399933;-1,67999500
-14,07899933;-0,37278540
-14,07399933;-1,30659400
-14,06899933;-1,11958700
-14,06399933;-0,55979330
-14,05899933;-1,30659400
-14,05399933;-1,49298700
-14,04899933;-1,30659400
-14,04399933;0,93319390
-14,03899933;1,67999500
-14,03399933;2,42679600
-14,02899933;2,05339600
-14,02399933;3,73339100
-14,01899933;4,10679100
-14,01399933;3,35999000
-14,00899933;3,35999000
-14,00399933;3,35999000
-13,99899933;3,35999000
-13,99399933;2,42679600
-13,98899933;3,35999000
-13,98399933;2,05339600
-13,97899933;0,18639270
-13,97399933;0,18639270
-13,96899933;-0,37278540
-13,96399933;-0,55979330
-13,95899933;-0,93319390
-13,95399933;-1,67999500
-13,94899933;-0,18639270
-13,94399933;-0,74618600
-13,93899933;-0,37278540
-13,93399933;0,18639270
-13,92899933;0,55979330
-13,92399933;1,11958700
-13,91899933;1,11958700
-13,91399933;1,30659400
-13,90899933;2,05339600
-13,90399933;2,42679600
-13,89899933;1,49298700
-13,89399933;2,42679600
-13,88899933;2,80019700
-13,88399933;3,17359700
-13,87899933;2,98658900
-13,87399933;2,98658900
-13,86899933;2,80019700
-13,86399933;2,98658900
-13,85899933;2,80019700
-13,85399933;2,98658900
-13,84899933;2,42679600
-13,84399933;2,98658900
-13,83899933;4,85359200
-13,83399933;3,17359700
-13,82899933;2,80019700
-13,82399933;2,23978800
-13,81899933;3,17359700
-13,81399933;2,80019700
-13,80899933;3,73339100
-13,80399933;3,17359700
-13,79899933;3,54699800
-13,79399934;3,17359700
-13,78899934;3,35999000
-13,78399934;4,29379900
-13,77899934;4,10679100
-13,77399934;4,66720000
-13,76899934;4,48019200
-13,76399934;4,66720000
-13,75899934;4,29379900
-13,75399934;5,04060000
-13,74899934;5,22699300
-13,74399934;4,85359200
-13,73899934;5,22699300
-13,73399934;4,85359200
-13,72899934;4,85359200
-13,72399934;4,48019200
-13,71899934;3,73339100
-13,71399934;3,92039800
-13,70899934;3,54699800
-13,70399934;2,98658900
-13,69899934;3,35999000
-13,69399934;3,54699800
-13,68899934;2,98658900
-13,68399934;2,80019700
-13,67899934;3,54699800
-13,67399934;3,17359700
-13,66899934;3,73339100
-13,66399934;3,35999000
-13,65899934;4,29379900
-13,65399934;3,54699800
-13,64899934;4,29379900
-13,64399934;4,29379900
-13,63899934;4,66720000
-13,63399934;3,92039800
-13,62899934;3,35999000
-13,62399934;4,66720000
-13,61899934;3,73339100
-13,61399934;2,98658900
-13,60899934;2,80019700
-13,60399934;2,61318900
-13,59899934;2,05339600
-13,59399934;1,86638800
-13,58899934;1,67999500
-13,58399934;1,49298700
-13,57899934;2,42679600
-13,57399934;2,05339600
-13,56899934;0,93319390
-13,56399934;2,05339600
-13,55899934;2,98658900
-13,55399934;0,18639270
-13,54899934;2,80019700
-13,54399934;2,42679600
-13,53899934;4,66720000
-13,53399934;2,80019700
-13,52899934;3,17359700
-13,52399934;2,61318900
-13,51899934;3,35999000
-13,51399934;3,35999000
-13,50899934;2,42679600
-13,50399934;1,86638800
-13,49899934;1,49298700
-13,49399934;2,05339600
-13,48899934;1,30659400
-13,48399934;1,11958700
-13,47899934;1,11958700
-13,47399934;-0,74618600
-13,46899934;0,93319390
-13,46399934;0,18639270
-13,45899934;-0,37278540
-13,45399934;-0,74618600
-13,44899934;-0,93319390
-13,44399934;-0,55979330
-13,43899934;-0,74618600
-13,43399934;-1,30659400
-13,42899934;-0,93319390
-13,42399934;-1,11958700
-13,41899934;-0,74618600
-13,41399934;0,00000000
-13,40899934;0,00000000
-13,40399934;0,55979330
-13,39899934;-0,37278540
-13,39399935;-0,37278540
-13,38899935;0,93319390
-13,38399935;0,55979330
-13,37899935;1,30659400
-13,37399935;1,30659400
-13,36899935;1,11958700
-13,36399935;0,93319390
-13,35899935;1,86638800
-13,35399935;0,37278540
-13,34899935;1,11958700
-13,34399935;1,11958700
-13,33899935;0,00000000
-13,33399935;0,18639270
-13,32899935;-1,49298700
-13,32399935;-1,30659400
-13,31899935;-0,74618600
-13,31399935;-1,49298700
-13,30899935;-1,30659400
-13,30399935;-2,05339600
-13,29899935;-1,86638800
-13,29399935;-1,67999500
-13,28899935;-2,23978800
-13,28399935;-1,30659400
-13,27899935;-1,49298700
-13,27399935;-2,23978800
-13,26899935;-1,30659400
-13,26399935;-2,61318900
-13,25899935;-2,05339600
-13,25399935;-1,30659400
-13,24899935;0,55979330
-13,24399935;-1,11958700
-13,23899935;-0,18639270
-13,23399935;-1,11958700
-13,22899935;-0,55979330
-13,22399935;-1,86638800
-13,21899935;-1,11958700
-13,21399935;-1,11958700
-13,20899935;-2,05339600
-13,20399935;-2,23978800
-13,19899935;-2,23978800
-13,19399935;-3,17359700
-13,18899935;-4,10679100
-13,18399935;-2,98658900
-13,17899935;-3,17359700
-13,17399935;-4,29379900
-13,16899935;-3,35999000
-13,16399935;-3,92039800
-13,15899935;-5,78740100
-13,15399935;-2,98658900
-13,14899935;-3,54699800
-13,14399935;-2,61318900
-13,13899935;-2,98658900
-13,13399935;-3,35999000
-13,12899935;-3,17359700
-13,12399935;-2,23978800
-13,11899935;-2,61318900
-13,11399935;-2,23978800
-13,10899935;-1,49298700
-13,10399935;-3,17359700
-13,09899935;-2,23978800
-13,09399935;-1,49298700
-13,08899935;-2,23978800
-13,08399935;-2,23978800
-13,07899935;-2,05339600
-13,07399935;-3,35999000
-13,06899935;-2,23978800
-13,06399935;-3,35999000
-13,05899935;-4,29379900
-13,05399935;-3,73339100
-13,04899935;-4,10679100
-13,04399935;-2,98658900
-13,03899935;-4,48019200
-13,03399935;-3,17359700
-13,02899935;-4,29379900
-13,02399935;-0,93319390
-13,01899935;-1,30659400
-13,01399935;-2,80019700
-13,00899935;-3,92039800
-13,00399935;-2,61318900
-12,99899936;-3,17359700
-12,99399936;-2,05339600
-12,98899936;-4,66720000
-12,98399936;-3,54699800
-12,97899936;-3,35999000
-12,97399936;-2,80019700
-12,96899936;-2,98658900
-12,96399936;-2,61318900
-12,95899936;-2,80019700
-12,95399936;-2,98658900
-12,94899936;-3,17359700
-12,94399936;-2,61318900
-12,93899936;-3,54699800
-12,93399936;-2,61318900
-12,92899936;-2,23978800
-12,92399936;-2,23978800
-12,91899936;-2,42679600
-12,91399936;-2,42679600
-12,90899936;-2,61318900
-12,90399936;-2,98658900
-12,89899936;-3,17359700
-12,89399936;-2,61318900
-12,88899936;-2,98658900
-12,88399936;-2,05339600
-12,87899936;-1,30659400
-12,87399936;-1,11958700
-12,86899936;-2,05339600
-12,86399936;-1,11958700
-12,85899936;-0,93319390
-12,85399936;-1,30659400
-12,84899936;-2,05339600
-12,84399936;-1,49298700
-12,83899936;-1,49298700
-12,83399936;-1,30659400
-12,82899936;-2,23978800
-12,82399936;-1,30659400
-12,81899936;-0,18639270
-12,81399936;-1,86638800
-12,80899936;-1,11958700
-12,80399936;-1,49298700
-12,79899936;-2,05339600
-12,79399936;-2,23978800
-12,78899936;-1,86638800
-12,78399936;-1,11958700
-12,77899936;-0,55979330
-12,77399936;-0,37278540
-12,76899936;0,18639270
-12,76399936;0,74618600
-12,75899936;1,49298700
-12,75399936;1,11958700
-12,74899936;1,86638800
-12,74399936;2,42679600
-12,73899936;2,42679600
-12,73399936;3,35999000
-12,72899936;2,05339600
-12,72399936;2,98658900
-12,71899936;3,35999000
-12,71399936;2,42679600
-12,70899936;1,11958700
-12,70399936;0,55979330
-12,69899936;0,00000000
-12,69399936;0,18639270
-12,68899936;-1,11958700
-12,68399936;0,00000000
-12,67899936;-1,11958700
-12,67399936;-0,55979330
-12,66899936;-1,11958700
-12,66399936;-0,55979330
-12,65899936;-0,55979330
-12,65399936;0,37278540
-12,64899936;3,92039800
-12,64399936;2,80019700
-12,63899936;2,05339600
-12,63399936;2,42679600
-12,62899936;1,86638800
-12,62399936;2,98658900
-12,61899936;2,23978800
-12,61399936;2,61318900
-12,60899936;3,35999000
-12,60399937;2,80019700
-12,59899937;2,80019700
-12,59399937;2,42679600
-12,58899937;2,80019700
-12,58399937;2,42679600
-12,57899937;2,80019700
-12,57399937;2,05339600
-12,56899937;1,86638800
-12,56399937;1,86638800
-12,55899937;1,86638800
-12,55399937;2,42679600
-12,54899937;3,35999000
-12,54399937;2,42679600
-12,53899937;2,23978800
-12,53399937;3,17359700
-12,52899937;3,54699800
-12,52399937;3,35999000
-12,51899937;3,73339100
-12,51399937;3,92039800
-12,50899937;3,73339100
-12,50399937;4,10679100
-12,49899937;4,29379900
-12,49399937;3,92039800
-12,48899937;4,85359200
-12,48399937;4,85359200
-12,47899937;4,66720000
-12,47399937;5,78740100
-12,46899937;5,04060000
-12,46399937;5,22699300
-12,45899937;4,29379900
-12,45399937;3,35999000
-12,44899937;4,10679100
-12,44399937;4,66720000
-12,43899937;3,92039800
-12,43399937;2,80019700
-12,42899937;2,80019700
-12,42399937;3,54699800
-12,41899937;3,35999000
-12,41399937;2,80019700
-12,40899937;3,54699800
-12,40399937;3,54699800
-12,39899937;2,80019700
-12,39399937;3,35999000
-12,38899937;2,98658900
-12,38399937;3,73339100
-12,37899937;3,35999000
-12,37399937;4,29379900
-12,36899937;3,92039800
-12,36399937;3,73339100
-12,35899937;3,73339100
-12,35399937;2,98658900
-12,34899937;3,73339100
-12,34399937;3,92039800
-12,33899937;2,98658900
-12,33399937;2,80019700
-12,32899937;2,61318900
-12,32399937;2,05339600
-12,31899937;1,67999500
-12,31399937;1,86638800
-12,30899937;2,98658900
-12,30399937;-0,37278540
-12,29899937;2,42679600
-12,29399937;2,42679600
-12,28899937;1,86638800
-12,28399937;2,80019700
-12,27899937;2,80019700
-12,27399937;2,98658900
-12,26899937;3,73339100
-12,26399937;3,92039800
-12,25899937;2,98658900
-12,25399937;3,17359700
-12,24899937;3,35999000
-12,24399937;2,98658900
-12,23899937;2,98658900
-12,23399937;2,80019700
-12,22899937;0,93319390
-12,22399937;1,67999500
-12,21899937;1,49298700
-12,21399937;1,49298700
-12,20899938;1,30659400
-12,20399938;1,11958700
-12,19899938;0,18639270
-12,19399938;0,55979330
-12,18899938;0,00000000
-12,18399938;0,00000000
-12,17899938;-0,93319390
-12,17399938;-0,18639270
-12,16899938;0,74618600
-12,16399938;-1,30659400
-12,15899938;-0,37278540
-12,15399938;-1,30659400
-12,14899938;-1,49298700
-12,14399938;-0,55979330
-12,13899938;0,18639270
-12,13399938;-0,74618600
-12,12899938;0,55979330
-12,12399938;0,00000000
-12,11899938;0,18639270
-12,11399938;0,55979330
-12,10899938;0,93319390
-12,10399938;0,93319390
-12,09899938;1,49298700
-12,09399938;1,11958700
-12,08899938;1,11958700
-12,08399938;0,93319390
-12,07899938;1,30659400
-12,07399938;0,93319390
-12,06899938;0,93319390
-12,06399938;0,55979330
-12,05899938;0,00000000
-12,05399938;0,93319390
-12,04899938;1,11958700
-12,04399938;-0,93319390
-12,03899938;-2,05339600
-12,03399938;-0,74618600
-12,02899938;-1,11958700
-12,02399938;-1,30659400
-12,01899938;-1,49298700
-12,01399938;-1,67999500
-12,00899938;-1,67999500
-12,00399938;-2,23978800
-11,99899938;-1,67999500
-11,99399938;-0,93319390
-11,98899938;-1,49298700
-11,98399938;-1,86638800
-11,97899938;-1,67999500
-11,97399938;-1,11958700
-11,96899938;-0,55979330
-11,96399938;0,74618600
-11,95899938;-0,74618600
-11,95399938;-1,11958700
-11,94899938;-1,11958700
-11,94399938;-0,55979330
-11,93899938;-1,11958700
-11,93399938;-2,42679600
-11,92899938;-2,05339600
-11,92399938;-2,05339600
-11,91899938;-2,98658900
-11,91399938;-2,98658900
-11,90899938;-3,54699800
-11,90399938;-3,54699800
-11,89899938;-3,92039800
-11,89399938;-3,17359700
-11,88899938;-3,17359700
-11,88399938;-4,10679100
-11,87899938;-3,73339100
-11,87399938;-3,17359700
-11,86899938;-2,61318900
-11,86399938;-3,54699800
-11,85899938;-2,61318900
-11,85399938;-3,17359700
-11,84899938;-2,23978800
-11,84399938;-2,23978800
-11,83899938;-2,23978800
-11,83399938;-2,80019700
-11,82899938;-2,23978800
-11,82399938;-2,23978800
-11,81899938;-2,05339600
-11,81399939;-1,86638800
-11,80899939;-2,05339600
-11,80399939;-2,98658900
-11,79899939;-2,98658900
-11,79399939;-4,85359200
-11,78899939;-2,98658900
-11,78399939;-3,17359700
-11,77899939;-2,98658900
-11,77399939;-1,67999500
-11,76899939;-4,10679100
-11,76399939;-2,61318900
-11,75899939;-2,05339600
-11,75399939;-2,98658900
-11,74899939;-2,42679600
-11,74399939;-3,17359700
-11,73899939;-2,05339600
-11,73399939;-2,98658900
-11,72899939;-2,98658900
-11,72399939;-2,23978800
-11,71899939;-2,98658900
-11,71399939;-4,10679100
-11,70899939;-3,17359700
-11,70399939;-2,23978800
-11,69899939;-2,42679600
-11,69399939;-2,98658900
-11,68899939;-2,98658900
-11,68399939;-3,17359700
-11,67899939;-2,98658900
-11,67399939;-2,42679600
-11,66899939;-2,80019700
-11,66399939;-2,98658900
-11,65899939;-3,54699800
-11,65399939;-3,17359700
-11,64899939;-2,98658900
-11,64399939;-2,80019700
-11,63899939;-2,98658900
-11,63399939;-2,61318900
-11,62899939;-1,30659400
-11,62399939;-1,86638800
-11,61899939;-1,67999500
-11,61399939;-2,61318900
-11,60899939;-1,30659400
-11,60399939;-1,11958700
-11,59899939;-2,05339600
-11,59399939;-1,67999500
-11,58899939;-1,49298700
-11,58399939;-0,74618600
-11,57899939;-1,49298700
-11,57399939;-0,37278540
-11,56899939;-1,11958700
-11,56399939;-0,74618600
-11,55899939;-1,11958700
-11,55399939;-1,30659400
-11,54899939;-0,74618600
-11,54399939;-2,23978800
-11,53899939;-1,11958700
-11,53399939;-1,86638800
-11,52899939;0,00000000
-11,52399939;-1,30659400
-11,51899939;-1,11958700
-11,51399939;-0,93319390
-11,50899939;-1,30659400
-11,50399939;-0,74618600
-11,49899939;0,55979330
-11,49399939;0,55979330
-11,48899939;2,05339600
-11,48399939;1,86638800
-11,47899939;2,61318900
-11,47399939;3,17359700
-11,46899939;2,98658900
-11,46399939;2,98658900
-11,45899939;3,17359700
-11,45399939;3,92039800
-11,44899939;2,98658900
-11,44399939;2,80019700
-11,43899939;2,80019700
-11,43399939;1,30659400
-11,42899939;1,11958700
-11,42399939;0,93319390
-11,41899940;-1,11958700
-11,41399940;-1,30659400
-11,40899940;-0,37278540
-11,40399940;-1,49298700
-11,39899940;-1,11958700
-11,39399940;-0,55979330
-11,38899940;-0,18639270
-11,38399940;-0,74618600
-11,37899940;0,93319390
-11,37399940;1,86638800
-11,36899940;0,74618600
-11,36399940;1,11958700
-11,35899940;2,80019700
-11,35399940;2,05339600
-11,34899940;2,98658900
-11,34399940;2,98658900
-11,33899940;3,17359700
-11,33399940;2,98658900
-11,32899940;3,92039800
-11,32399940;2,98658900
-11,31899940;2,98658900
-11,31399940;2,80019700
-11,30899940;2,42679600
-11,30399940;2,61318900
-11,29899940;2,05339600
-11,29399940;2,23978800
-11,28899940;2,42679600
-11,28399940;2,80019700
-11,27899940;2,98658900
-11,27399940;2,42679600
-11,26899940;2,98658900
-11,26399940;2,42679600
-11,25899940;2,80019700
-11,25399940;2,98658900
-11,24899940;3,17359700
-11,24399940;3,73339100
-11,23899940;3,92039800
-11,23399940;3,92039800
-11,22899940;3,92039800
-11,22399940;4,48019200
-11,21899940;3,92039800
-11,21399940;3,35999000
-11,20899940;5,41400100
-11,20399940;5,78740100
-11,19899940;4,29379900
-11,19399940;4,66720000
-11,18899940;7,09399600
-11,18399940;4,66720000
-11,17899940;5,60039300
-11,17399940;5,04060000
-11,16899940;4,29379900
-11,16399940;3,92039800
-11,15899940;3,92039800
-11,15399940;3,73339100
-11,14899940;2,98658900
-11,14399940;2,80019700
-11,13899940;2,80019700
-11,13399940;3,17359700
-11,12899940;3,35999000
-11,12399940;2,23978800
-11,11899940;2,80019700
-11,11399940;4,29379900
-11,10899940;3,35999000
-11,10399940;3,35999000
-11,09899940;4,85359200
-11,09399940;3,54699800
-11,08899940;3,92039800
-11,08399940;4,48019200
-11,07899940;3,54699800
-11,07399940;2,80019700
-11,06899940;2,61318900
-11,06399940;2,61318900
-11,05899940;2,98658900
-11,05399940;2,98658900
-11,04899940;2,61318900
-11,04399940;1,49298700
-11,03899940;2,05339600
-11,03399940;0,74618600
-11,02899940;1,49298700
-11,02399940;1,67999500
-11,01899941;0,00000000
-11,01399941;2,05339600
-11,00899941;3,73339100
-11,00399941;2,05339600
-10,99899941;2,98658900
-10,99399941;4,10679100
-10,98899941;3,73339100
-10,98399941;3,35999000
-10,97899941;2,61318900
-10,97399941;3,17359700
-10,96899941;2,98658900
-10,96399941;4,48019200
-10,95899941;1,30659400
-10,95399941;2,05339600
-10,94899941;1,30659400
-10,94399941;1,49298700
-10,93899941;1,11958700
-10,93399941;0,37278540
-10,92899941;0,37278540
-10,92399941;0,18639270
-10,91899941;-0,74618600
-10,91399941;-1,11958700
-10,90899941;-0,55979330
-10,90399941;-0,74618600
-10,89899941;-0,37278540
-10,89399941;-0,93319390
-10,88899941;-0,74618600
-10,88399941;-0,37278540
-10,87899941;-1,30659400
-10,87399941;-1,49298700
-10,86899941;-1,67999500
-10,86399941;0,18639270
-10,85899941;-0,37278540
-10,85399941;0,55979330
-10,84899941;0,18639270
-10,84399941;0,37278540
-10,83899941;0,93319390
-10,83399941;0,74618600
-10,82899941;1,86638800
-10,82399941;0,55979330
-10,81899941;0,00000000
-10,81399941;1,49298700
-10,80899941;0,93319390
-10,80399941;1,49298700
-10,79899941;-0,37278540
-10,79399941;1,86638800
-10,78899941;0,00000000
-10,78399941;0,00000000
-10,77899941;-0,37278540
-10,77399941;-0,74618600
-10,76899941;-0,74618600
-10,76399941;-1,30659400
-10,75899941;-2,42679600
-10,75399941;-1,67999500
-10,74899941;-1,86638800
-10,74399941;-2,05339600
-10,73899941;-1,67999500
-10,73399941;-1,86638800
-10,72899941;-1,67999500
-10,72399941;-2,80019700
-10,71899941;-1,86638800
-10,71399941;-1,11958700
-10,70899941;-0,74618600
-10,70399941;-0,93319390
-10,69899941;-1,30659400
-10,69399941;-0,74618600
-10,68899941;-0,74618600
-10,68399941;-0,55979330
-10,67899941;-1,67999500
-10,67399941;-1,30659400
-10,66899941;-1,30659400
-10,66399941;-2,23978800
-10,65899941;-2,05339600
-10,65399941;-2,61318900
-10,64899941;-3,54699800
-10,64399941;-2,61318900
-10,63899941;-2,98658900
-10,63399941;-3,54699800
-10,62899941;-3,73339100
-10,62399942;-5,78740100
-10,61899942;-4,85359200
-10,61399942;-4,10679100
-10,60899942;-3,54699800
-10,60399942;-4,48019200
-10,59899942;-3,35999000
-10,59399942;-3,35999000
-10,58899942;-2,61318900
-10,58399942;-2,61318900
-10,57899942;-2,61318900
-10,57399942;-2,61318900
-10,56899942;-2,05339600
-10,56399942;-2,80019700
-10,55899942;-2,23978800
-10,55399942;-2,05339600
-10,54899942;-1,67999500
-10,54399942;-2,23978800
-10,53899942;-2,98658900
-10,53399942;-2,05339600
-10,52899942;-2,61318900
-10,52399942;-1,30659400
-10,51899942;-3,54699800
-10,51399942;-2,61318900
-10,50899942;-5,04060000
-10,50399942;-2,98658900
-10,49899942;-4,48019200
-10,49399942;-3,54699800
-10,48899942;-3,17359700
-10,48399942;-3,17359700
-10,47899942;-2,98658900
-10,47399942;-2,61318900
-10,46899942;-3,54699800
-10,46399942;-3,17359700
-10,45899942;-2,61318900
-10,45399942;-4,10679100
-10,44899942;-3,54699800
-10,44399942;-2,61318900
-10,43899942;-1,86638800
-10,43399942;-1,67999500
-10,42899942;-2,80019700
-10,42399942;-2,98658900
-10,41899942;-3,17359700
-10,41399942;-3,35999000
-10,40899942;-3,17359700
-10,40399942;-2,98658900
-10,39899942;-3,35999000
-10,39399942;-2,61318900
-10,38899942;-3,54699800
-10,38399942;-2,05339600
-10,37899942;-2,80019700
-10,37399942;-2,98658900
-10,36899942;-3,54699800
-10,36399942;-1,67999500
-10,35899942;-2,98658900
-10,35399942;-3,35999000
-10,34899942;-2,23978800
-10,34399942;-2,42679600
-10,33899942;-5,41400100
-10,33399942;-1,30659400
-10,32899942;-2,05339600
-10,32399942;-1,67999500
-10,31899942;-1,67999500
-10,31399942;-1,86638800
-10,30899942;-1,49298700
-10,30399942;-1,67999500
-10,29899942;-1,30659400
-10,29399942;-1,30659400
-10,28899942;-0,74618600
-10,28399942;-2,23978800
-10,27899942;-1,30659400
-10,27399942;-1,11958700
-10,26899942;-1,11958700
-10,26399942;-2,23978800
-10,25899942;-0,74618600
-10,25399942;-1,86638800
-10,24899942;-1,86638800
-10,24399942;-1,67999500
-10,23899942;-1,30659400
-10,23399942;-1,11958700
-10,22899943;-1,30659400
-10,22399943;-0,18639270
-10,21899943;0,18639270
-10,21399943;0,93319390
-10,20899943;1,11958700
-10,20399943;1,49298700
-10,19899943;1,86638800
-10,19399943;4,29379900
-10,18899943;2,61318900
-10,18399943;4,29379900
-10,17899943;3,54699800
-10,17399943;2,42679600
-10,16899943;4,10679100
-10,16399943;1,86638800
-10,15899943;2,42679600
-10,15399943;0,55979330
-10,14899943;0,93319390
-10,14399943;0,00000000
-10,13899943;-0,74618600
-10,13399943;-1,11958700
-10,12899943;0,00000000
-10,12399943;-1,30659400
-10,11899943;-0,74618600
-10,11399943;-2,23978800
-10,10899943;0,00000000
-10,10399943;0,55979330
-10,09899943;0,55979330
-10,09399943;1,67999500
-10,08899943;1,49298700
-10,08399943;1,86638800
-10,07899943;1,86638800
-10,07399943;2,23978800
-10,06899943;2,42679600
-10,06399943;2,98658900
-10,05899943;2,42679600
-10,05399943;2,98658900
-10,04899943;2,80019700
-10,04399943;3,54699800
-10,03899943;2,80019700
-10,03399943;2,98658900
-10,02899943;2,42679600
-10,02399943;3,54699800
-10,01899943;2,80019700
-10,01399943;2,61318900
-10,00899943;2,80019700
-10,00399943;2,42679600
-9,99899943;5,97379400
-9,99399943;2,80019700
-9,98899943;3,35999000
-9,98399943;2,23978800
-9,97899943;3,35999000
-9,97399943;2,42679600
-9,96899943;3,35999000
-9,96399943;4,66720000
-9,95899943;3,35999000
-9,95399943;3,73339100
-9,94899943;4,10679100
-9,94399943;2,42679600
-9,93899943;4,29379900
-9,93399943;4,66720000
-9,92899943;4,66720000
-9,92399943;5,41400100
-9,91899943;5,60039300
-9,91399943;5,22699300
-9,90899943;4,85359200
-9,90399943;4,66720000
-9,89899943;5,04060000
-9,89399943;3,73339100
-9,88899943;4,66720000
-9,88399943;3,73339100
-9,87899943;2,98658900
-9,87399943;3,35999000
-9,86899943;2,98658900
-9,86399943;2,80019700
-9,85899943;2,80019700
-9,85399943;2,80019700
-9,84899943;3,35999000
-9,84399943;3,54699800
-9,83899943;3,73339100
-9,83399944;2,98658900
-9,82899944;2,98658900
-9,82399944;3,35999000
-9,81899944;3,92039800
-9,81399944;3,54699800
-9,80899944;3,92039800
-9,80399944;2,98658900
-9,79899944;3,35999000
-9,79399944;3,54699800
-9,78899944;3,73339100
-9,78399944;2,61318900
-9,77899944;2,42679600
-9,77399944;2,23978800
-9,76899944;1,11958700
-9,76399944;2,05339600
-9,75899944;2,05339600
-9,75399944;0,93319390
-9,74899944;2,05339600
-9,74399944;2,42679600
-9,73899944;2,61318900
-9,73399944;2,80019700
-9,72899944;1,86638800
-9,72399944;3,73339100
-9,71899944;2,80019700
-9,71399944;2,80019700
-9,70899944;4,48019200
-9,70399944;3,73339100
-9,69899944;4,29379900
-9,69399944;2,80019700
-9,68899944;2,42679600
-9,68399944;2,05339600
-9,67899944;2,61318900
-9,67399944;1,30659400
-9,66899944;1,49298700
-9,66399944;1,49298700
-9,65899944;1,49298700
-9,65399944;0,55979330
-9,64899944;0,00000000
-9,64399944;-1,67999500
-9,63899944;-1,11958700
-9,63399944;-0,37278540
-9,62899944;1,49298700
-9,62399944;0,00000000
-9,61899944;-0,55979330
-9,61399944;-1,67999500
-9,60899944;-0,74618600
-9,60399944;0,93319390
-9,59899944;0,18639270
-9,59399944;0,55979330
-9,58899944;-0,18639270
-9,58399944;-0,18639270
-9,57899944;-0,37278540
-9,57399944;0,18639270
-9,56899944;0,00000000
-9,56399944;0,93319390
-9,55899944;1,30659400
